name,distance,stellar_magnitude,planet_type,discovery_year,mass_multiplier,mass_wrt,radius_multiplier,radius_wrt,orbital_radius,orbital_period,eccentricity,detection_method,size_score,star_planet_interaction,mass_multiplier_squared,radius_multiplier_squared,orbital_radius_squared,orbital_radius_bin,expanded_planet_type,habitable_zone,planet_surface_temperature,geological_activity_potential,atmospheric_pressure,potential_for_liquid_water,biosignature_potential,radiation_exposure,approximated_mass,approximated_radius,planet_gravity,climate_stability,atmospheric_retention_potential,possibility_of_moon,planetary_composition_hypothesis,atmospheric_density,normalized_stellar_magnitude,normalized_orbital_radius,energy_receipt_score,planetary_energy_receipt,planetary_composition_hypothesis_v2,planetary_composition_hypothesis_v3,planetary_composition_hypothesis_v4,planetary_composition_hypothesis_v5,combined_planetary_composition_hypothesis
UKIRT-2017-BLG-001L b,20551.0,13.543,Gas Giant,2018,1.28,1.898e+27,1.22,71492.0,4.18,9.5,0.0,Gravitational Microlensing,1.5616,0.0720863,1.6384,1.4884,17.472399999999997,>2,Gas Giant - Close,No,Cold,,Low,,Medium,Low,2.42944e+27,87220.24,21313649.781444427,Low,,High,Unknown,Medium,0.289702318350176,0.9994436980485307,1.29175026758669,Extremely Low,Unknown,Unknown,Canyon World,Fragmented World,Canyon World
Upsilon Andromedae b,44.0,4.09565,Gas Giant,1996,0.6876,1.898e+27,1.25,71492.0,0.059222,0.012594113,0.02,Radial Velocity,0.8594999999999999,0.2425525842999999,0.47279376,1.5625,0.0035072452839999997,<0.5,Gas Giant - Close,No,Temperate,,Low,,Medium,Medium,1.3050648e+27,89365.0,10906448.651870511,Unknown,,Medium,Unknown,Low,0.07370364442818603,0.9999926962387241,1.0736963406669102,Extremely Low,Unknown,Unknown,Unknown,Shadow World,Shadow World
Upsilon Andromedae c,44.0,4.09565,Gas Giant,1999,13.98,1.898e+27,1.1,71492.0,0.827774,0.6606434,0.26,Radial Velocity,15.378000000000002,3.3902725831,195.4404,1.2100000000000002,0.685209795076,0.5-1,Gas Giant - Close,Yes,Temperate,,Low,,Medium,Low,2.653404e+28,78641.20000000001,286344811.4405555,Unknown,,High,Unknown,Medium,0.07370364442818603,0.9998903044920516,1.0735939489202377,Extremely Low,Unknown,Unknown,Iron World,Shadow World,Iron World
Upsilon Andromedae d,44.0,4.09565,Gas Giant,1999,10.25,1.898e+27,1.11,71492.0,2.51329,3.5,0.3,Radial Velocity,11.3775,10.2935561885,105.0625,1.2321000000000002,6.3166266241,>2,Gas Giant - Close,No,Cold,,Low,,Medium,Low,1.9454499999999997e+28,79356.12000000001,206179472.81996584,Low,,High,Unknown,Medium,0.07370364442818603,0.9996657485384084,1.0733693929665944,Extremely Low,Unknown,Unknown,Iron World,Shadow World,Iron World
Upsilon Leonis b,172.0,4.3049,Gas Giant,2021,0.51,1.898e+27,1.27,71492.0,1.18,1.0546201,0.32,Radial Velocity,0.6477,5.079782,0.2601,1.6129,1.3923999999999999,1-2,Gas Giant - Close,Yes,Temperate,,Low,,Medium,Low,9.6798e+26,90794.84,7836646.3990996275,Unknown,,Medium,Unknown,Low,0.07848781380035667,0.9998433785386178,1.0783311923389745,Extremely Low,Unknown,Unknown,Volcanic World,Shadow World,Volcanic World
USco1556 b,459.0,15.36,Gas Giant,2019,15.0,1.898e+27,1.09,71492.0,3500.0,360656.2,0.0,Direct Imaging,16.35,53760.0,225.0,1.1881000000000002,12250000.0,>2,Gas Giant - Medium,No,Cold,,Low,,Medium,Low,2.847e+28,77926.28,312900156.38186,Low,,High,Unknown,Medium,0.33124514152453244,0.5337066810963758,0.8649518226209082,Extremely Low,Unknown,Unknown,Iron World,Shadow World,Iron World
USco1621 b,450.0,15.543,Gas Giant,2019,16.0,1.898e+27,1.09,71492.0,2880.0,257742.3,0.0,Direct Imaging,17.44,44763.84,256.0,1.1881000000000002,8294400.0,>2,Gas Giant - Medium,No,Cold,,Low,,Medium,Low,3.0368e+28,77926.28,333760166.80731726,Low,,High,Unknown,Medium,0.33542914628012255,0.616307315714387,0.9517364619945096,Extremely Low,Unknown,Unknown,Iron World,Shadow World,Iron World
USco CTIO 108 b,470.0,13.543,Gas Giant,2008,14.0,1.898e+27,1.1,71492.0,670.0,70841.0,0.0,Direct Imaging,15.400000000000002,0.0720863,196.0,1.2100000000000002,448900.0,>2,Gas Giant - Close,No,Cold,,Low,,Medium,Low,2.6572e+28,78641.20000000001,286754460.6700842,Low,,High,Unknown,Medium,0.289702318350176,0.9107386100785884,1.29175026758669,Extremely Low,Unknown,Unknown,Iron World,Dyson Sphere,Iron World
UZ Fornacis b,782.0,16.7753,Gas Giant,2011,6.3,1.898e+27,1.12,71492.0,5.9,16.0,0.04,Eclipse Timing Variations,2.8509,98.97427000000002,39.69,1.2544000000000002,34.81,>2,Gas Giant - Close,No,Cold,,Low,,Medium,Low,1.19574e+28,17444.048,11428983.39278643,Low,,Unknown,Unknown,Unknown,0.36360373130915913,0.9992145479008807,1.3628182792100398,Extremely High,Unknown,Unknown,Lava World,Maelstrom World,Lava World
UZ Fornacis c,782.0,16.7753,Gas Giant,2011,7.7,1.898e+27,1.12,71492.0,2.8,5.3,0.05,Eclipse Timing Variations,2.8509,46.97084,59.290000000000006,1.2544000000000002,7.839999999999999,>2,Gas Giant - Close,No,Cold,,Low,,Medium,Low,1.46146e+28,17444.048,11428983.39278643,Low,,Unknown,Unknown,Unknown,0.36360373130915913,0.9996275510739708,1.36323128238313,Extremely High,Unknown,Unknown,Lava World,Unknown,Lava World
V0391 Pegasi b,3901.0,14.769,Gas Giant,2007,3.2,1.898e+27,1.17,71492.0,1.7,3.2,0.0,Pulsation Timing Variations,3.744,25.1073,10.240000000000002,1.3688999999999998,2.8899999999999997,1-2,Gas Giant - Close,No,Cold,,Low,,Medium,Low,6.073599999999999e+27,83645.64,57935635.06227974,Low,,High,Unknown,Medium,0.3177328638712333,0.9997741005870028,1.317506964458236,Moderately High,Unknown,Unknown,Radiation World,Nexus World,Radiation World
V1298 Tauri b,353.0,10.115,Gas Giant,2019,0.236,1.898e+27,0.916,71492.0,0.1688,0.06598221,0.29,Transit,0.216176,1.7074120000000002,0.055695999999999996,0.839056,0.028493440000000002,<0.5,Gas Giant - Close,No,Temperate,,Low,,Medium,Low,4.47928e+26,65486.672000000006,6970895.50543785,Low,,Medium,Unknown,Low,0.21132653527824777,0.9999780975091432,1.211304632787391,Low,Unknown,Unknown,Unknown,Mirror World,Mirror World
V1298 Tauri c,353.0,10.115,Neptune-like,2019,26.7,5.972e+24,0.499,71492.0,0.0825,0.022450376,0.43,Transit,13.3233,0.8344875,712.89,0.249001,0.006806250000000001,<0.5,Neptune-like - Close,No,Hot,,Unknown,,Medium,Medium,1.594524e+26,35674.508,8361828.925908047,Low,,Medium,Unknown,Unknown,0.21132653527824777,0.9999895949845747,1.2113161302628226,Low,Unknown,Unknown,Unknown,Mirror World,Mirror World
V1298 Tauri d,353.0,10.115,Neptune-like,2019,33.6,5.972e+24,0.572,71492.0,0.1083,0.03394935,0.21,Transit,19.2192,1.0954545,1128.96,0.3271839999999999,0.011728889999999999,<0.5,Neptune-like - Close,No,Hot,,Unknown,,Medium,Low,2.006592e+26,40893.424,8008263.007097522,Low,,Medium,Unknown,Unknown,0.21132653527824777,0.99998615773236,1.2113126930106077,Low,Unknown,Unknown,Unknown,Mirror World,Mirror World
V1298 Tauri e,353.0,10.115,Gas Giant,2019,0.179,1.898e+27,0.78,71492.0,0.308,0.16427104,0.57,Transit,0.13962,3.11542,0.032041,0.6084,0.094864,<0.5,Gas Giant - Close,No,Temperate,,Low,,Medium,Low,3.39742e+26,55763.76,7291742.819166615,Low,,Medium,Unknown,Low,0.21132653527824777,0.9999595523344031,1.211286087612651,Low,Unknown,Unknown,Titanium World,Mirror World,Titanium World
V830 Tauri b,424.0,12.23,Gas Giant,2016,0.7,1.898e+27,1.25,71492.0,0.057,0.013415469,0.0,Radial Velocity,0.875,0.69711,0.48999999999999994,1.5625,0.003249,<0.5,Gas Giant - Close,No,Temperate,,Low,,Medium,Medium,1.3285999999999998e+27,89365.0,11103132.717145665,Unknown,,Medium,Unknown,Low,0.25968265581416616,0.9999929922687405,1.2596756480829066,Somewhat Low,Unknown,Unknown,Unknown,Nomad Planet,Nomad Planet
VHS J125601.92-125723.9 b,41.0,17.73,Gas Giant,2015,11.2,1.898e+27,1.11,71492.0,102.0,3895.8,0.0,Direct Imaging,12.432,1808.46,125.43999999999998,1.2321000000000002,10404.0,>2,Gas Giant - Close,No,Cold,,Low,,Medium,Low,2.12576e+28,79356.12000000001,225288789.81303585,Low,,High,Unknown,Medium,0.3854314326215191,0.986411449535089,1.371842882156608,Extremely High,Unknown,Unknown,Lava World,Garden World,Lava World
WASP-100 b,1189.0,10.798,Gas Giant,2014,1.26,1.898e+27,1.33,71492.0,0.04574,0.007665982,0.0,Transit,1.6758000000000002,0.49390052,1.5876000000000001,1.7689000000000001,0.0020921476,<0.5,Gas Giant - Close,No,Temperate,,Low,,Medium,Medium,2.39148e+27,95084.36,17653660.900543943,Unknown,,High,Unknown,Medium,0.22694224701632448,0.9999944924028465,1.226936739419171,Low,Unknown,Unknown,Unknown,Mirror World,Mirror World
WASP-101 b,656.0,10.336,Gas Giant,2014,0.51,1.898e+27,1.43,71492.0,0.05057,0.009856262,0.0,Transit,0.7293,0.52269152,0.2601,2.0448999999999997,0.0025573248999999996,<0.5,Gas Giant - Close,No,Temperate,,Low,,Medium,Medium,9.6798e+26,102233.56,6181097.842000972,Unknown,,Medium,Unknown,Low,0.21637934976450685,0.9999938489172575,1.2163731986817643,Low,Unknown,Unknown,Unknown,Mirror World,Mirror World
WASP-103 b,1225.0,12.402,Gas Giant,2014,1.49,1.898e+27,1.528,71492.0,0.01985,0.0024640656,0.15,Transit,2.27672,0.2461796999999999,2.2201,2.334784,0.0003940225,<0.5,Gas Giant - Close,No,Temperate,,Low,,Medium,Medium,2.82802e+27,109239.776,15816379.500572182,Unknown,,High,Unknown,Medium,0.2636151630161416,0.9999979416454761,1.2636131046616177,Somewhat Low,Unknown,Unknown,Unknown,Unknown,Rocky
WASP-104 b,607.0,11.779,Gas Giant,2014,1.272,1.898e+27,1.137,71492.0,0.02918,0.004928131,0.0,Transit,1.446264,0.34371122,1.617984,1.292769,0.0008514724000000001,<0.5,Gas Giant - Close,No,Temperate,,Low,,Medium,Medium,2.414256e+27,81286.404,24385614.218479875,Unknown,,High,Unknown,Medium,0.24937125611596325,0.9999966986391519,1.249367954755115,Somewhat Low,Unknown,Unknown,Magnetic World,Mirror World,Magnetic World
WASP-105 b,552.0,12.049,Gas Giant,2017,1.8,1.898e+27,0.96,71492.0,0.075,0.02162902,0.0,Transit,1.728,0.903675,3.24,0.9216,0.005625,<0.5,Gas Giant - Close,No,Temperate,,Low,,Medium,Medium,3.4164e+27,68632.31999999999,48405817.16110519,Low,,High,Unknown,Medium,0.255544377886506,0.9999905941857999,1.255534972072306,Somewhat Low,Unknown,Unknown,Radiation World,Nexus World,Radiation World
WASP-106 b,1149.0,11.21,Gas Giant,2014,1.62,1.898e+27,1.02,71492.0,0.0917,0.025462013,0.0,Transit,1.6524,1.027957,2.6244000000000005,1.0404,0.00840889,<0.5,Gas Giant - Close,No,Temperate,,Low,,Medium,Medium,3.07476e+27,72921.84,38590658.38726172,Low,,High,Unknown,Medium,0.23636197356989347,0.9999883692977385,1.236350342867632,Low,Unknown,Unknown,Unknown,Mirror World,Mirror World
WASP-107 b,211.0,11.592,Neptune-like,2017,30.5,5.972e+24,0.94,71492.0,0.055,0.015605749,0.06,Transit,28.67,0.63756,930.25,0.8835999999999999,0.003025,<0.5,Neptune-like - Close,No,Hot,,Unknown,,Medium,Medium,1.82146e+26,67202.48,2691753.2130894097,Low,,Medium,Unknown,Unknown,0.24509579770451326,0.9999932587224005,1.2450890564269137,Low,Unknown,Unknown,Jungle World,Mirror World,Jungle World
WASP-107 c,211.0,11.592,Gas Giant,2020,0.36,1.898e+27,1.18,71492.0,0.1028,3.0,0.28,Radial Velocity,0.4247999999999999,0.0720863,0.1296,1.3923999999999999,0.01056784,<0.5,Gas Giant - nan,No,Unknown,,Low,,Medium,Low,6.8328e+26,84360.56,6407756.549220704,Unknown,,Medium,Unknown,Low,0.24509579770451326,0.9999868904799252,1.29175026758669,Extremely Low,Unknown,Unknown,Unknown,Mirror World,Mirror World
WASP-10 b,460.0,12.413,Gas Giant,2008,3.15,1.898e+27,1.08,71492.0,0.03781,0.008487337,0.05,Transit,3.402,0.46933553,9.9225,1.1664,0.0014295961000000002,<0.5,Gas Giant - Close,No,Temperate,,Low,,Medium,Medium,5.9787e+27,77211.36,66931500.27214544,Low,,High,Unknown,Medium,0.2638666605697563,0.9999955488916087,1.263862209461365,Somewhat Low,Unknown,Unknown,Tidally Locked World,Arcane World,Tidally Locked World
WASP-110 b,897.0,12.762,Gas Giant,2021,0.51,1.898e+27,1.238,71492.0,0.1028,0.010403832,0.0,Transit,0.63138,0.0720863,0.2601,1.532644,0.01056784,<0.5,Gas Giant - nan,No,Unknown,,Low,,Medium,Low,9.6798e+26,88507.096,8247007.770302683,Unknown,,Medium,Unknown,Low,0.27184599204353194,0.9999868904799252,1.29175026758669,Extremely Low,Unknown,Unknown,Unknown,Unknown,Rocky
WASP-113 b,1419.0,11.761,Gas Giant,2016,0.475,1.898e+27,1.409,71492.0,0.05885,0.0123203285,0.0,Transit,0.669275,0.69213485,0.225625,1.985281,0.0034633224999999998,<0.5,Gas Giant - Close,No,Temperate,,Low,,Medium,Medium,9.0155e+26,100732.228,5929787.638919015,Unknown,,Medium,Unknown,Low,0.2489597146645937,0.9999927457991049,1.2489524604636986,Somewhat Low,Unknown,Unknown,Unknown,Mirror World,Mirror World
WASP-114 b,1707.0,12.685,Gas Giant,2016,1.769,1.898e+27,1.339,71492.0,0.02851,0.0041067763,0.01,Transit,2.368691,0.36164935,3.129361,1.792921,0.0008128201,<0.5,Gas Giant - Close,No,Temperate,,Low,,Medium,Medium,3.3575619999999995e+27,95727.788,24453115.31612016,Unknown,,High,Unknown,Medium,0.27008550916822904,0.999996787901128,1.270082297069357,Somewhat Low,Unknown,Unknown,Plateau World,Eldritch World,Plateau World
WASP-117 b,515.0,10.139,Gas Giant,2014,0.3,1.898e+27,1.06,71492.0,0.09459,0.027378507,0.3,Transit,0.318,0.9590480099999998,0.09,1.1236000000000002,0.0089472681,<0.5,Gas Giant - Close,No,Temperate,,Low,,Medium,Medium,5.694e+26,75781.52,6617242.360222281,Low,,Medium,Unknown,Low,0.2118752572134071,0.9999879842721997,1.2118632414856068,Low,Unknown,Unknown,Unknown,Mirror World,Mirror World
WASP-118 b,1229.0,11.009,Gas Giant,2016,0.514,1.898e+27,1.44,71492.0,0.05453,0.0109514035,0.0,Transit,0.74016,0.6003207700000001,0.264196,2.0736,0.0029735209,<0.5,Gas Giant - Close,No,Temperate,,Low,,Medium,Medium,9.75572e+26,102948.48,6143355.56069335,Unknown,,Medium,Unknown,Low,0.23176642736293385,0.9999933213390106,1.2317597487019445,Low,Unknown,Unknown,Methane World,Mirror World,Methane World
WASP-119 b,987.0,12.314,Gas Giant,2016,1.23,1.898e+27,1.4,71492.0,0.0363,0.0068446267,0.058,Transit,1.722,0.4469982,1.5129,1.9599999999999997,0.0013176899999999998,<0.5,Gas Giant - Close,No,Temperate,,Low,,Medium,Medium,2.33454e+27,100088.8,15553085.416008985,Unknown,,High,Unknown,Medium,0.2616031825872239,0.9999957500641221,1.2615989326513461,Somewhat Low,Unknown,Unknown,Magnetic World,Frozen Sun,Magnetic World
WASP-11 b,407.0,11.567,Gas Giant,2008,0.79,1.898e+27,1.11,71492.0,0.0435,0.010130048,0.0,Transit,0.8769000000000001,0.5031645,0.6241000000000001,1.2321000000000002,0.0018922499999999998,<0.5,Gas Giant - Close,No,Temperate,,Low,,Medium,Medium,1.49942e+27,79356.12000000001,15890905.710026637,Low,,High,Unknown,Medium,0.2445242123553889,0.9999947908309459,1.2445190031863347,Low,Unknown,Unknown,Magnetic World,Mirror World,Magnetic World
WASP-120 b,1243.0,10.96,Gas Giant,2016,4.85,1.898e+27,1.473,71492.0,0.0514,0.009856262,0.06,Transit,7.14405,0.5633440000000001,23.522499999999997,2.1697290000000002,0.00264196,<0.5,Gas Giant - Close,No,Temperate,,Low,,Medium,Medium,9.2053e+27,105307.716,55399234.27048096,Unknown,,High,Unknown,Medium,0.23064612007865018,0.9999937383389886,1.2306398584176388,Low,Unknown,Unknown,Unknown,Mirror World,Mirror World
WASP-121 b,880.0,10.514,Gas Giant,2016,1.157,1.898e+27,1.753,71492.0,0.02596,0.003559206,0.0,Transit,2.028221,0.27294344,1.338649,3.0730089999999994,0.0006739216000000001,<0.5,Gas Giant - Close,No,Temperate,,Low,,Medium,Medium,2.195986e+27,125325.476,9331190.241604932,Unknown,,Medium,Unknown,Low,0.22044903745027206,0.9999971276295446,1.2204461650798166,Low,Unknown,Unknown,Titanium World,Mirror World,Titanium World
WASP-123 b,646.0,11.03,Gas Giant,2016,0.899,1.898e+27,1.318,71492.0,0.04263,0.008213553,0.0,Transit,1.184882,0.4702089,0.8082010000000001,1.7371240000000001,0.0018173169000000001,<0.5,Gas Giant - Close,No,Temperate,,Low,,Medium,Medium,1.706302e+27,94226.456,12826152.174197571,Unknown,,High,Unknown,Medium,0.23224655905619826,0.999994906738288,1.2322414657944862,Low,Unknown,Unknown,Titanium World,Mirror World,Titanium World
WASP-124 b,1463.0,12.724,Gas Giant,2016,0.6,1.898e+27,1.24,71492.0,0.0449,0.009308693,0.017,Transit,0.744,0.5713076,0.36,1.5376,0.0020160100000000004,<0.5,Gas Giant - Close,No,Temperate,,Low,,Medium,Medium,1.1388e+27,88650.08,9671089.38078272,Unknown,,Medium,Unknown,Low,0.27097718231286294,0.9999946043133838,1.2709717866262467,Somewhat Low,Unknown,Unknown,Plateau World,Eldritch World,Plateau World
WASP-126 b,706.0,10.994,Gas Giant,2016,0.28411,1.898e+27,0.931,71492.0,0.0449,0.009034907,0.18,Transit,0.2645064099999999,0.4936306,0.08071849209999998,0.8667610000000001,0.0020160100000000004,<0.5,Gas Giant - Close,No,Temperate,,Low,,Medium,Medium,5.392407799999999e+26,66559.05200000001,8123714.931087686,Low,,Medium,Unknown,Low,0.23142347615345923,0.9999946043133838,1.231418080466843,Low,Unknown,Unknown,Unknown,Mirror World,Mirror World
WASP-126 c,706.0,10.994,Gas Giant,2019,0.20199,1.898e+27,0.837,71492.0,0.1028,0.020807665,0.05,Transit Timing Variations,0.16906563,0.0720863,0.040799960100000005,0.700569,0.01056784,<0.5,Gas Giant - nan,No,Unknown,,Low,,Low,Low,3.8337702e+26,59838.804,7145727.824505907,Low,,Medium,Unknown,Low,0.23142347615345923,0.9999868904799252,1.29175026758669,Extremely Low,Unknown,Unknown,Unknown,Mirror World,Mirror World
WASP-127 b,520.0,10.148,Gas Giant,2016,0.1647,1.898e+27,1.311,71492.0,0.0484,0.011498973,0.0,Transit,0.2159217,0.4911631999999999,0.027126090000000005,1.718721,0.00234256,<0.5,Gas Giant - Close,No,Temperate,,Low,,Medium,Medium,3.126006e+26,93726.012,2374956.9012388983,Unknown,,Medium,Unknown,Low,0.21208102793909187,0.9999941380194787,1.2120751659585705,Low,Unknown,Unknown,Tidally Locked World,Mirror World,Tidally Locked World
WASP-129 b,983.0,12.179,Gas Giant,2016,1.0,1.898e+27,0.93,71492.0,0.0628,0.015605749,0.096,Transit,0.93,0.7648412,1.0,0.8649000000000001,0.00394384,<0.5,Gas Giant - Close,No,Temperate,,Low,,Medium,Medium,1.898e+27,66487.56,28655079.64676362,Low,,High,Unknown,Medium,0.25851662170195255,0.9999922195531263,1.258508841255079,Somewhat Low,Unknown,Unknown,Storm World,Binary World,Storm World
WASP-12 b,1394.0,11.569,Gas Giant,2008,1.465,1.898e+27,1.937,71492.0,0.0232,0.003011636,0.04,Transit,2.837705,0.2684008,2.1462250000000003,3.7519690000000003,0.0005382399999999999,<0.5,Gas Giant - Close,No,Temperate,,Low,,Medium,Medium,2.78057e+27,138480.00400000002,9677114.95915925,Unknown,,Medium,Unknown,Low,0.24456993918331887,0.9999974953355955,1.2445674345189144,Low,Unknown,Unknown,Unknown,Mirror World,Mirror World
WASP-130 b,562.0,11.104,Gas Giant,2016,1.23,1.898e+27,0.89,71492.0,0.1012,0.03175907,0.0,Transit,1.0947,1.1237248,1.5129,0.7921,0.01024144,<0.5,Gas Giant - Close,No,Temperate,,Low,,Medium,Medium,2.33454e+27,63627.88,38485099.628048986,Low,,High,Unknown,Medium,0.23393845168960628,0.9999871036428531,1.2339255553324595,Low,Unknown,Unknown,Unknown,Mirror World,Mirror World
WASP-131 b,653.0,10.068,Gas Giant,2016,0.27,1.898e+27,1.22,71492.0,0.0607,0.01451061,0.0,Transit,0.3294,0.6111276,0.0729,1.4884,0.0036844899999999995,<0.5,Gas Giant - Close,No,Temperate,,Low,,Medium,Medium,5.1246e+26,87220.24,4495848.0007734345,Unknown,,Medium,Unknown,Low,0.210251954821894,0.9999924993294693,1.2102444541513633,Low,Unknown,Unknown,Tidally Locked World,Mirror World,Tidally Locked World
WASP-132 b,401.0,11.938,Gas Giant,2016,0.41,1.898e+27,0.897,71492.0,0.067,0.01943874,0.07,Transit,0.36777,0.7998460000000001,0.16809999999999997,0.804609,0.004489000000000001,<0.5,Gas Giant - Close,No,Temperate,,Low,,Medium,Medium,7.7818e+26,64128.324,12628928.011567358,Low,,High,Unknown,Medium,0.253006538936394,0.9999916600004402,1.2529981989368342,Somewhat Low,Unknown,Unknown,Volcanic World,Temporal World,Volcanic World
WASP-132 c,401.0,11.938,Neptune-like,2022,37.35,5.972e+24,1.85,6371.0,0.0182,0.0027378509,0.13,Transit,69.09750000000001,0.2172716,1395.0225,3.4225000000000003,0.00033124,<0.5,Neptune-like - Close,No,Hot,,Unknown,,Medium,Medium,2.230542e+26,11786.35,107161291.8701756,Low,,Medium,Unknown,Medium,0.253006538936394,0.9999981614697456,1.2530047004061395,Somewhat Low,Unknown,Unknown,Iron World,Arcane World,Iron World
WASP-133 b,1824.0,12.891,Gas Giant,2016,1.16,1.898e+27,1.21,71492.0,0.0345,0.006023272,0.17,Transit,1.4036,0.4447395,1.3456,1.4641,0.0011902500000000001,<0.5,Gas Giant - Close,No,Temperate,,Low,,Medium,Medium,2.20168e+27,86505.31999999999,19636078.7707968,Unknown,,High,Unknown,Medium,0.2747953724450135,0.9999959898724161,1.2747913623174296,Moderately Low,Unknown,Unknown,Unknown,Unknown,Rocky
WASP-135 b,973.0,13.181,Gas Giant,2015,1.9,1.898e+27,1.3,71492.0,0.0243,0.003832991,0.0,Transit,2.47,0.3202983,3.61,1.6900000000000002,0.0005904899999999999,<0.5,Gas Giant - Close,No,Temperate,,Low,,Medium,Medium,3.6062e+27,92939.6,27863419.48776516,Unknown,,High,Unknown,Medium,0.28142576249485574,0.9999973487860824,1.281423111280938,Moderately Low,Unknown,Unknown,Unknown,Unknown,Rocky
WASP-136 b,899.0,9.974,Gas Giant,2016,1.51,1.898e+27,1.38,71492.0,0.0661,0.014236824,0.0,Transit,2.0838,0.6592814,2.2801,1.9043999999999996,0.004369210000000001,<0.5,Gas Giant - Close,No,Temperate,,Low,,Medium,Medium,2.86598e+27,98658.96,19651074.019950457,Unknown,,High,Unknown,Medium,0.20810279390918654,0.9999917799045872,1.2080945738137738,Low,Unknown,Unknown,Unknown,Mirror World,Mirror World
WASP-138 b,1351.0,11.796,Gas Giant,2016,1.22,1.898e+27,1.09,71492.0,0.0494,0.009856262,0.0,Transit,1.3298,0.5827224,1.4884,1.1881000000000002,0.00244036,<0.5,Gas Giant - Close,No,Temperate,,Low,,Medium,Medium,2.31556e+27,77926.28,25449212.71905794,Low,,High,Unknown,Medium,0.24975993415336778,0.9999940047926487,1.2497539389460164,Somewhat Low,Unknown,Unknown,Unknown,Mirror World,Mirror World
WASP-139 b,693.0,12.456,Neptune-like,2016,37.18611,5.972e+24,0.8,71492.0,0.062,0.01615332,0.0,Transit,29.748888,0.772272,1382.8067769320999,0.6400000000000001,0.0038439999999999998,<0.5,Neptune-like - Close,No,Hot,,Unknown,,Medium,Medium,2.2207544892e+26,57193.600000000006,4530977.271398049,Low,,Medium,Unknown,Unknown,0.2648497873702501,0.9999923261345903,1.2648421135048404,Somewhat Low,Unknown,Unknown,Unknown,Unknown,Rocky
WASP-13 b,742.0,10.424,Gas Giant,2009,0.36,1.898e+27,1.22,71492.0,0.05362,0.012046544,0.0,Transit,0.4392,0.55893488,0.1296,1.4884,0.0028751044,<0.5,Gas Giant - Close,No,Temperate,,Low,,Medium,Medium,6.8328e+26,87220.24,5994464.001031245,Unknown,,Medium,Unknown,Low,0.21839133019342447,0.999993442575426,1.2183847727688504,Low,Unknown,Unknown,Unknown,Mirror World,Mirror World
WASP-140 b,384.0,11.118,Gas Giant,2016,2.44,1.898e+27,1.44,71492.0,0.0323,0.006023272,0.05,Transit,3.5136,0.3591114,5.9536,2.0736,0.00104329,<0.5,Gas Giant - Close,No,Temperate,,Low,,Medium,Medium,4.63112e+27,102948.48,29163010.832863368,Unknown,,High,Unknown,Medium,0.23425853948511594,0.9999962829714422,1.2342548224565582,Low,Unknown,Unknown,Jungle World,Mirror World,Jungle World
